polarity,tweet_id,timestamp,query,username,tweet
4,1997028728,Mon Jun 01 16:07:29 PDT 2009,NO_QUERY,mikeneumann,"Thanks for the impromptu ride home, @conniereece! "
4,1958065638,Fri May 29 02:32:33 PDT 2009,NO_QUERY,pennyessex,"@jc76 hi Julie.... Been diagnosed for many years but only just started on MTX, been resistant to taking it till now. Nice to meet you "
0,1986347958,Sun May 31 18:42:31 PDT 2009,NO_QUERY,730royalty,was sleepy and drowsy . . . .  i dont feel to good  girlie stufff sucks . . . . chatting with my girls
4,1469293375,Tue Apr 07 05:54:52 PDT 2009,NO_QUERY,xnix,My 5D Mark II just arrived! yay! 
0,2056724465,Sat Jun 06 11:40:33 PDT 2009,NO_QUERY,kkfrae,I'm in such a pickle and I don't like waiting on replies 
0,2071032022,Sun Jun 07 18:43:05 PDT 2009,NO_QUERY,onlyobsessed,Bad luck disallows us to have nice things. 
0,2246935320,Fri Jun 19 18:20:37 PDT 2009,NO_QUERY,tori_love,"i want to break free on the lady luck ep, makes me sad, b/c ian played it so good. "
0,2234491823,Thu Jun 18 23:09:25 PDT 2009,NO_QUERY,amethyst2007,@peterfacinelli Evil Twitter is messing with your winning streak. 
0,2182754559,Mon Jun 15 13:35:32 PDT 2009,NO_QUERY,verysocial,@jquig99 What else out there? Sprint sucks too I gotta tell you 
0,1678402178,Sat May 02 06:35:24 PDT 2009,NO_QUERY,GigglingTheCurv,My throat hurts like no other and all I want is my hockey god but it's not happening 
0,2179680395,Mon Jun 15 09:26:11 PDT 2009,NO_QUERY,TyraThatOne,@TrenchKato i nooooo  but im not getting in... thats y i got my laptop and food
0,2063257056,Sun Jun 07 01:56:55 PDT 2009,NO_QUERY,VivaLOLITA,"@stephc5ubz lol you do the same, &amp; Ash &amp; I drifted  Reunion soon  I think so"
0,2060213026,Sat Jun 06 18:28:38 PDT 2009,NO_QUERY,isalegend,nicole is at the scl show and I'm missin my boys. won't see them til july 
0,2209177054,Wed Jun 17 10:05:51 PDT 2009,NO_QUERY,saraharison,@KeLLyKeLLs I'm so sorry pumpkin   I hope it gets better really soon.  Rest up so we can play!
4,1985906900,Sun May 31 18:00:04 PDT 2009,NO_QUERY,TanyaMarie23,Is home and eating home made perogies... well home made from my microwave 
4,1980885237,Sun May 31 07:55:04 PDT 2009,NO_QUERY,emboosh,@Shontelle_Layne what did beyonce say to the boy who lost his balloon? if ya like it then you shoulda put a string on it  
4,1964547195,Fri May 29 14:24:39 PDT 2009,NO_QUERY,PinkTribble,"@brittrobinson Thankfully I'm going out for drinkies and then naughties tomorrow night, so I can avoid all the #BGT nonsense! "
0,2201955710,Tue Jun 16 21:01:22 PDT 2009,NO_QUERY,MrVegasNYC,@VernaeWilliams Yeaaaaaaa - You were not there on my bday!!!!  :'(
4,1558676547,Sun Apr 19 09:05:00 PDT 2009,NO_QUERY,xXThinkPinkX,+ today was awsome.been outside with friends. SUN! we said so many stupid things - you could quote us.haha.thats what im going to do now! 
4,2060769002,Sat Jun 06 19:32:34 PDT 2009,NO_QUERY,rktac,Datsyuk wears my lucky number  Go Red Wings 
4,2052964696,Sat Jun 06 02:43:52 PDT 2009,NO_QUERY,Miamoodles,@flishflash yaaaaaaaaaaaaaay for coffee!!! hope u got an extra shot!! 
0,2264121286,Sun Jun 21 02:51:09 PDT 2009,NO_QUERY,XXpurplerainXX6,Im Sooo tired it is an effort to even lift my arms i feel drained may fall asleep and is nervous about tonight  have eaten a bag of sw ...
0,1990617976,Mon Jun 01 05:20:11 PDT 2009,NO_QUERY,Yanyani,has finished watching FMA brotherhood episode 9. The most dramatic episode I've seen so far. It almost made my cry. 
0,1770681069,Mon May 11 21:57:51 PDT 2009,NO_QUERY,xstacefacex,been up since 6:30 this morning... so tired... and not even close to sleep 
4,1977208898,Sat May 30 20:23:06 PDT 2009,NO_QUERY,KatieH97,"@missyjo1973 Yeah, the one that bites randomly.   I thought I'd be all torn up, but he handled it well.  Lol"
0,1969349376,Fri May 29 23:45:31 PDT 2009,NO_QUERY,SoFarSoGone,Niggas Losin Money Gamblin In These Video Games And Start Cryin Give Me A Rematch 
4,2177408210,Mon Jun 15 06:03:13 PDT 2009,NO_QUERY,littlemarybt,Eating  farmgirl@&lt;3
4,2051014196,Fri Jun 05 19:42:19 PDT 2009,NO_QUERY,SasaLoves,@lacedwithlacy 
0,1974490257,Sat May 30 13:14:27 PDT 2009,NO_QUERY,danimattos,"@maridx yes i have, 4 test next week! my father arrived from belaruss but he didn't find the ray ban that i wanted "
4,1998715401,Mon Jun 01 19:00:29 PDT 2009,NO_QUERY,ShaniaMileyFan,@AlexisssO_O that ep is so funny  it was on the other nigh t:-p a jolly good show
4,2066230162,Sun Jun 07 10:07:45 PDT 2009,NO_QUERY,JessyxLin,"At penang  malaysian cuisine. Only came here once before, but i think its pretty good "
4,1824826037,Sun May 17 03:06:16 PDT 2009,NO_QUERY,PopcornBlitz,OL!  wooh! just got back home.. so exhausted..
4,2186436689,Mon Jun 15 18:50:17 PDT 2009,NO_QUERY,lovelylily_1,I love the cheesiness of this song!  &quot;Think about it/There must be a higher love.&quot; ♫ http://blip.fm/~8aki4
4,1693586149,Sun May 03 23:02:34 PDT 2009,NO_QUERY,rowansimpson,@lancewiggs &quot;Why are we here&quot; would get my vote. But I don't think I'll be there. 
4,2047480317,Fri Jun 05 13:42:54 PDT 2009,NO_QUERY,ltrimble,@wsleiter YAY! You're actually using Twitter 
4,1983257718,Sun May 31 12:48:39 PDT 2009,NO_QUERY,xLiLShanx,@mstausha its ok.. yay 
0,2201348759,Tue Jun 16 20:09:03 PDT 2009,NO_QUERY,chrispy_papas,i pronounce my scream dead today   i cant scream like a girl anymore!!!!!!  haha
0,2237909153,Fri Jun 19 06:32:36 PDT 2009,NO_QUERY,cc_monkey,"@AnnReyWil i know! i was sad for a while, but then it passed. really not lus at all "
0,2248747420,Fri Jun 19 21:07:05 PDT 2009,NO_QUERY,wikkideclipse,Just found out that my roommates let the dog chew up my childhood toy. So sad and pissed 
4,2063483142,Sun Jun 07 02:50:32 PDT 2009,NO_QUERY,CaptKundalini,"I don't mean to brag but hell, I'm gonna. I helped KPD bust up a burglary in progress tonight. "
4,1995592533,Mon Jun 01 13:44:18 PDT 2009,NO_QUERY,EmmaBella07,is partying to My Passion right now 8 days to go till I see them boys again  Yayyyyyyyyyyyyyyyyyyyy
4,2013539302,Tue Jun 02 22:55:41 PDT 2009,NO_QUERY,princessherb,@ryryguy its been mine for weeks now 
4,2066993200,Sun Jun 07 11:33:08 PDT 2009,NO_QUERY,MariaRepublic,@k_harwood ohoh thank youu  now i'm happy 
0,2195930678,Tue Jun 16 11:47:52 PDT 2009,NO_QUERY,Ukht_S,@IslamicWear I am so sorry this happened  Is there a way you can take this to court? May Allah SWT continue to bless your business
4,1995852914,Mon Jun 01 14:08:55 PDT 2009,NO_QUERY,Oheyjackieee,#letsmakeamess I wanna hear all of them duh....but particularly 6 Months &amp; Josey 
0,1984030520,Sun May 31 14:18:20 PDT 2009,NO_QUERY,jimmyp00h,Blegh i don't feel good. Laying down 
4,1685809485,Sun May 03 02:11:39 PDT 2009,NO_QUERY,melynnium,is bound to Manila fbom Sagada..  Sagada is really quite an experience.. Really your total extreme adventur... http://plurk.com/p/riect
0,1978083339,Sat May 30 22:23:59 PDT 2009,NO_QUERY,gummibunny24,@PinkBerryGirl sorry so late woman!  I have no plans really set in stone. How's bout you? How was your saturday?
0,2058921128,Sat Jun 06 15:53:38 PDT 2009,NO_QUERY,XDkylehu,All my food is frozen and needs to be defrosted  So I'm getting lettuce at Giant. I want salad.
4,2052848296,Sat Jun 06 02:15:38 PDT 2009,NO_QUERY,jesscorrie,just had the best home made pizza and now for dessert ice-cream with berries!! mmm-mmmm 
0,1693400965,Sun May 03 22:26:10 PDT 2009,NO_QUERY,chaoticGRRL,Is going to flip out! This Friendship Well isn't so friendly...... 
0,2049831316,Fri Jun 05 17:34:41 PDT 2009,NO_QUERY,liviaalencar,I promise that I will do everything me to get used to see you in the arms of another 
4,1693832874,Sun May 03 23:57:41 PDT 2009,NO_QUERY,graybirdvintage,@Soozcat LUCKY! I had a 2 hour nap this afternoon and now it's 3am and i can't sleeeeep! hope you're enjoying some sleep 
4,1677976221,Sat May 02 04:57:00 PDT 2009,NO_QUERY,BrandonSparkes,Around With My Baby 
0,2197521950,Tue Jun 16 13:53:42 PDT 2009,NO_QUERY,yulixenexai,My eyes itch like crazy today.. I think i rubbed up on somebody that has cats!  ick.
4,2065348657,Sun Jun 07 08:24:41 PDT 2009,NO_QUERY,Monajem,"@justimage yes, he said midnight till dawn, all the results will be known "
0,1694325796,Mon May 04 02:06:33 PDT 2009,NO_QUERY,maaaarit,@Smophs I can't get in 
4,1985788487,Sun May 31 17:46:27 PDT 2009,NO_QUERY,mrs_c_ramirez,On da 405 fwy .. Heading around ucla for a treat 
4,1676282829,Fri May 01 21:35:37 PDT 2009,NO_QUERY,xChelsieeeex,justttt got home.  
0,2068451925,Sun Jun 07 14:06:10 PDT 2009,NO_QUERY,Linz_05,is gettin a headache 
0,1469418396,Tue Apr 07 06:19:17 PDT 2009,NO_QUERY,_cupcakes,@whiterobisdead 
4,2068312795,Sun Jun 07 13:52:10 PDT 2009,NO_QUERY,Sengupta,"@krist0ph3r At t-15, I usually have no more than 30% of the syllabus to go. I need my grades.  @yuvipanda"
0,2240828615,Fri Jun 19 10:12:43 PDT 2009,NO_QUERY,Jennifer_kb,@RICKatFOX I called the fox hotline and they said they HOPE to have the problem fixed next week.... I hope so too 
4,2052789396,Sat Jun 06 02:01:47 PDT 2009,NO_QUERY,Abraham_F,Gina_M_Bby: nah. We're hitting the streets! Yeah. Radical evangelism. 
0,1694255360,Mon May 04 01:47:11 PDT 2009,NO_QUERY,arrenzjay,"I don't feel so good, I feel dizzy and weak... "
0,2249032795,Fri Jun 19 21:36:10 PDT 2009,NO_QUERY,chaokuang,@ACsPositiveFlow I've been trying to get AC to shout out to me with no luck!  Baw. Any suggestions? Haha. I'm too chicken to call :/ #AC
0,1998633153,Mon Jun 01 18:52:23 PDT 2009,NO_QUERY,kcook11,got stung  guess those 4 leaf clovers didnt work so well
4,1957369104,Fri May 29 00:17:21 PDT 2009,NO_QUERY,schmemmm,"It's welcome back Anna night, welcome back from your Africa holiday Anna "
4,1969257566,Fri May 29 23:28:48 PDT 2009,NO_QUERY,CarmenBullock,a close 2nd too... lol 
0,2323899476,Thu Jun 25 01:46:18 PDT 2009,NO_QUERY,stargazzzer,"@mishta i have no idea, but let's hope not. "
4,1753989425,Sun May 10 04:28:05 PDT 2009,NO_QUERY,jennahmonet,@thacarpathian aww..sweetie you're the best   XoXo JennahMonet
4,2063512806,Sun Jun 07 02:57:59 PDT 2009,NO_QUERY,grabbb,"is laying in bed watching hollyoaks, tired is an understatement!! "
0,2175222616,Mon Jun 15 00:24:18 PDT 2009,NO_QUERY,traacy,@chrisMibacache noo way!! hahaha i miss them 
0,2234382317,Thu Jun 18 22:57:13 PDT 2009,NO_QUERY,SnowyGem,"i have 2 other subjects i have to study for.... *headdesk and freaks out* I dont have time, a printer, or the sanity to do this..... "
0,1557817418,Sun Apr 19 06:08:10 PDT 2009,NO_QUERY,DietviaPublic,caramel was a bad idea 
4,2003263767,Tue Jun 02 06:12:21 PDT 2009,NO_QUERY,brinshannara,"@SillyPhylly Morning, lady. "
0,2328160162,Thu Jun 25 09:14:32 PDT 2009,NO_QUERY,bisquickness,"@JoeSteinworth no, short, what did you do?  Only poop from now on huh..... Well that not fun "
0,1750929972,Sat May 09 18:15:38 PDT 2009,NO_QUERY,kllybwr,Campin! wish i could spend the night  fuck waking up early
0,2225963658,Thu Jun 18 11:21:48 PDT 2009,NO_QUERY,myownwoman407,"@DStSurin Darn, I have an appointment after work that I completely forgot about.  Looks like I won't be seeing U today "
0,1991194706,Mon Jun 01 06:35:07 PDT 2009,NO_QUERY,Millicent_Jones,Got no sleep. My son was up sick all night  Now I need to get ready for work!
4,1835869340,Mon May 18 06:55:10 PDT 2009,NO_QUERY,SeanDayParade,I've decided that mara woo is officially my bestfriend 
0,2210437483,Wed Jun 17 11:35:06 PDT 2009,NO_QUERY,jeremiahgraves,"craving some B-Dubbs for lunch. Unfortunately, there isn't a Buffalo Wild Wings anywhere near me... "
0,2185264380,Mon Jun 15 17:07:27 PDT 2009,NO_QUERY,ChrisTorres,"@angelkfrost7 would be proud! Started watching the Bachelorette with @KatieTorres, but now I have to get some needed work done "
0,2245556903,Fri Jun 19 16:18:10 PDT 2009,NO_QUERY,lucky2bjes,@tarbox41 beaming on the inside...it still hurts a little to much on the outside tho 
4,1881208501,Fri May 22 03:57:44 PDT 2009,NO_QUERY,sxypanda,@PritePriteGood its midday here 
0,2063883622,Sun Jun 07 04:27:00 PDT 2009,NO_QUERY,yon_quine_,"Frenzy was amazing. For sure the best one yet! Currently watching Romeo and Juliet, so sad "
0,2258389922,Sat Jun 20 15:50:54 PDT 2009,NO_QUERY,stphcvtkvc,its saturday night.. why cant i find anything exciting to do 
0,2256150326,Sat Jun 20 12:20:13 PDT 2009,NO_QUERY,ashiena,http://twitpic.com/7xdb1 - Time to make the brim! Its a bad pic 
0,1968303726,Fri May 29 21:09:53 PDT 2009,NO_QUERY,kaygeerules,Will thw Dream Final happen?? I wonder 
4,1963307021,Fri May 29 12:31:31 PDT 2009,NO_QUERY,JP09DisneyRocks,@mileycyrus  Hope I didn't bug you with my many voting closed tweets.Just wanted to let you know.  *keeping fingers crossed* *believing*
4,1469222502,Tue Apr 07 05:39:51 PDT 2009,NO_QUERY,Phones_Limited,@nokconv Lots of &quot;OK Cool&quot;'s in that vid 
4,1972772983,Sat May 30 09:51:34 PDT 2009,NO_QUERY,tsarnick,.@FreakFlagFlyer hey yo whattup?? you in for #NoUndiesSunday?? 
4,2016213407,Wed Jun 03 06:22:48 PDT 2009,NO_QUERY,joonieb,"well time I started cooking, friends coming for tea &amp; they've requested my cottage pie "
0,2267068981,Sun Jun 21 09:34:25 PDT 2009,NO_QUERY,ericoste,I've just bought new vacuum ... looks nice and strong... now I have to do vacuuming...  
0,1979244731,Sun May 31 02:13:25 PDT 2009,NO_QUERY,drsjlazar,Really trying out KDE 4 for the first time! Loving it! The network manager plasmoid is REALLy broken though  How could they not fix it???
0,2225426971,Thu Jun 18 10:42:23 PDT 2009,NO_QUERY,glynowainjones,I didn't get the job 
0,2065436135,Sun Jun 07 08:35:30 PDT 2009,NO_QUERY,nindilicious,missing someone 
0,1469087846,Tue Apr 07 05:09:07 PDT 2009,NO_QUERY,blackseahawk,still haven't got my coffee. I'm done. Help me 
0,2297004682,Tue Jun 23 09:54:31 PDT 2009,NO_QUERY,CynObe,Missing my baby.. 
0,1834513907,Mon May 18 03:13:26 PDT 2009,NO_QUERY,DeadManLover,Came back from Sac a few hours ago and I already miss it!!! 
4,1992581535,Mon Jun 01 08:59:20 PDT 2009,NO_QUERY,davesusetty,#bgt A thousand apologies tweeple...THIS is the link  http://bit.ly/31XYD0
4,1969874388,Sat May 30 01:33:24 PDT 2009,NO_QUERY,tishh,@xxtammmmy pomona and san fran actually  how about you?
4,1675792513,Fri May 01 20:20:29 PDT 2009,NO_QUERY,SheriMonk,"@Bruttis Appreciate the FF, thank you. "
4,1676457456,Fri May 01 22:06:07 PDT 2009,NO_QUERY,Frank_The_Pug,http://twitpic.com/4dy2u - Thanks Brooke &amp; Molly d!!!  PUG HUG!!
0,2205165594,Wed Jun 17 04:06:54 PDT 2009,NO_QUERY,boygirlboygirl,@Antiquebasket I have to go to work for 1/2 day then grocery shopping 
0,1985418078,Sun May 31 17:03:52 PDT 2009,NO_QUERY,emsmith1992,cant sleep- prospect of failing maths miserably in the morning is not helping 
4,1984730914,Sun May 31 15:41:36 PDT 2009,NO_QUERY,shelydmb,"@daveweiner - fat free cottage cheese mixed with peach salsa = heaven on a tortilla chip, or in my case a big spoon   Thanks for the tip!!"
0,1834926586,Mon May 18 04:38:14 PDT 2009,NO_QUERY,amanda_lala,Todayys gonna be a bad dayy... 
0,2236880665,Fri Jun 19 04:44:21 PDT 2009,NO_QUERY,DoctorTripod,is not going to Dorsett anymore  damn http://plurk.com/p/125thd
0,2223657833,Thu Jun 18 08:33:06 PDT 2009,NO_QUERY,meek_indeed,@XDkylehu i'm so sorry.  that sad face is for real.
4,2177521136,Mon Jun 15 06:15:08 PDT 2009,NO_QUERY,tot_tot,Goooood morning 
0,2057453876,Sat Jun 06 13:02:04 PDT 2009,NO_QUERY,ieris,"ARG!!! I was making my book report! At saturday! Seriously, I need to do more homework during class "
0,2000916326,Mon Jun 01 23:18:43 PDT 2009,NO_QUERY,ecotraveler,"@MonicaSalter that's awesome, wish more Hawaii cos. would join in...I used to be a telecommuter, but no more "
4,2063396422,Sun Jun 07 02:29:36 PDT 2009,NO_QUERY,pereca,@millaty my Indonesian is little rusty these days 
4,2004306267,Tue Jun 02 07:59:57 PDT 2009,NO_QUERY,DonaldBond,@OmarBurgos That is awesome. Ive not been to Hawaii yet. I'm waiting for someone to surprise me with a trip or TV sends me over. 
0,2297555522,Tue Jun 23 10:35:12 PDT 2009,NO_QUERY,angiep213,I always miss good POTUS press conf! I haz a sad. 
4,1976658222,Sat May 30 18:41:58 PDT 2009,NO_QUERY,laurenmarkling,"PBJ, radiohead, and a clean kitchen make for a good start to the night "
0,2255413920,Sat Jun 20 11:13:37 PDT 2009,NO_QUERY,nasr1n,is missing Irshaad abit toooo much 
0,2258847184,Sat Jun 20 16:35:44 PDT 2009,NO_QUERY,kimbarweee,@jamiemcflyx ohh dear  security were shit. so unorganised! &amp; they were like &quot;everyone is going to walk&quot; and everyone LEGGED it!
0,1979298527,Sun May 31 02:27:01 PDT 2009,NO_QUERY,cammy_wammy,"@UltraMegaJess awwww, byyyyeeeee "
0,2197423933,Tue Jun 16 13:45:57 PDT 2009,NO_QUERY,b0oRadley,#haveyouever used an electric trimmer on your junk and gotten your sack skin caught in the teeth 
0,2043922748,Fri Jun 05 08:36:43 PDT 2009,NO_QUERY,cgibinladen,"If exercise is so good for you, why the hell do you feel like such a bag of crap afterwards "
4,1565611891,Mon Apr 20 07:09:47 PDT 2009,NO_QUERY,flynfast,@flyingdesigner 2 winters ago I broke 2 ribs and bruised my kidney on my snowmobile so the more I think about it maybe I didn't learn. 
4,1824673048,Sun May 17 02:25:10 PDT 2009,NO_QUERY,cHuMeee,@NewBookTweeter Thank You! 
4,1956339650,Thu May 28 21:40:10 PDT 2009,NO_QUERY,martasusi,@JAYKNIGHTOWL88 @Raeknightowl4 and good knight to you girls! i am gonna to sleep a bit more too  tty
4,1693854446,Mon May 04 00:02:31 PDT 2009,NO_QUERY,hiranyas,"Was driving down Park Street and saw this beggar, crying. Apparently, I saw him at the exact same location exactly one year ago, crying. "
4,1833399976,Sun May 17 23:10:03 PDT 2009,NO_QUERY,yazzybrohomie,Bed time. Already excited for the weekend. Text me 
0,2182429577,Mon Jun 15 13:09:31 PDT 2009,NO_QUERY,SexySheria,At work and my tummy hurts 
0,2069713457,Sun Jun 07 16:23:24 PDT 2009,NO_QUERY,BibaRed,@JazzaJohn I agree on everything you've tweeted in the past few hours. I can't believe that many British people voted for hate not hope 
4,2174567840,Sun Jun 14 22:49:42 PDT 2009,NO_QUERY,standup4design,Hi @dmott70 I sent you an email re: use of your artwork  An exciting partnership is about to be announced…
4,2015800239,Wed Jun 03 05:32:35 PDT 2009,NO_QUERY,tttegan,why the fuck is it so cold . some one come and warm me up  aka lets spoon
4,1880450683,Fri May 22 01:17:13 PDT 2009,NO_QUERY,samkillip,"@ramsin_taffles yesss, that sounds fun fun fun! "
4,1692059608,Sun May 03 19:11:26 PDT 2009,NO_QUERY,kimshahan,http://bit.ly/13gpqP A big hill and a fabulous view!! 
4,2001926336,Tue Jun 02 02:33:10 PDT 2009,NO_QUERY,gerchan02,I bought my 8-days!!!  gorgeous cover page! 
0,2181091607,Mon Jun 15 11:21:19 PDT 2009,NO_QUERY,kirsten_ashley,Almost doneee.... My bum hurts SOO much from sitting for so long! 
0,2295371359,Tue Jun 23 07:50:29 PDT 2009,NO_QUERY,krchargers,Goodbye  
0,1990499894,Mon Jun 01 05:01:59 PDT 2009,NO_QUERY,Learsii,Is the smelly kid 
0,2250383714,Sat Jun 20 00:23:31 PDT 2009,NO_QUERY,Unityc7, i feel like such a loser.  i hate hills
4,1755444461,Sun May 10 09:09:20 PDT 2009,NO_QUERY,cheyanneautumn,Happy mother's day! 
4,1980955556,Sun May 31 08:04:48 PDT 2009,NO_QUERY,casscalogeraxxx,chilling around the house today 
4,2014171022,Wed Jun 03 00:40:27 PDT 2009,NO_QUERY,dbrownpencil,ddnt they say never enter a battle unprepared? (ding! light bulb icon over my head) i won't go to work then! 
0,2298651767,Tue Jun 23 11:56:45 PDT 2009,NO_QUERY,Janecarroll,Airports can be very sad 
4,1980376179,Sun May 31 06:33:38 PDT 2009,NO_QUERY,jobbarallas,likes to go to school now.  I love going to school.  http://plurk.com/p/xerhk
0,2230345083,Thu Jun 18 16:59:06 PDT 2009,NO_QUERY,jesuszebralover,@Ramz_the_DawnMC yes i do  lol im a piece of work!
4,1469422731,Tue Apr 07 06:20:07 PDT 2009,NO_QUERY,Shiela_sassy,Good morning! The sun is shining and I am going to the beach with a few bff's. See later when I am all tan. 
4,2070407889,Sun Jun 07 17:38:27 PDT 2009,NO_QUERY,kirikitten,@Ecgric  I use the FF searchbar plugin thingy.
0,2256781381,Sat Jun 20 13:17:41 PDT 2009,NO_QUERY,milestrahan,"Yeah, not going to Humpday, expecting some bad showers later on and don't wanna get caught. What a bummer. "
4,2000255379,Mon Jun 01 21:43:36 PDT 2009,NO_QUERY,teresaortiz,i got on here for the first time! 
0,1986681256,Sun May 31 19:10:18 PDT 2009,NO_QUERY,duhhhniela,@lizet09 ahah its ok(; REALLY?! ahh i have to wait another hour 
4,2014845240,Wed Jun 03 02:52:43 PDT 2009,NO_QUERY,Esveaa,@dokus Waw! Again great pictures! Me like this on the most http://bit.ly/Ch9ht  
4,2045130543,Fri Jun 05 10:16:49 PDT 2009,NO_QUERY,insearchofnkotb,Jamming to a lil nick lachey &quot;good in goodbye&quot; before the roadtrip actually begins and @nkotb summer tour roadtrip mix goes in 
4,2065784006,Sun Jun 07 09:16:57 PDT 2009,NO_QUERY,CarlyKane,@samp700 Ok!  I'll get to workin' on that! 
4,2006365952,Tue Jun 02 11:03:43 PDT 2009,NO_QUERY,happylovesChuck,@ktbeeper yaaay! that's awesome Sis! 
4,2190858671,Tue Jun 16 03:55:17 PDT 2009,NO_QUERY,ronischuetz,.net 4.0 rocks  just can say &quot;dynamic&quot; 
4,2003293316,Tue Jun 02 06:15:51 PDT 2009,NO_QUERY,biyanbiyan,@maxwilkinson did you watch all time low? wew thats amazing 
0,2198838774,Tue Jun 16 16:38:39 PDT 2009,NO_QUERY,DavidMexico,@enterbelladonna I will miss you 
0,2203767468,Wed Jun 17 00:29:18 PDT 2009,NO_QUERY,bonnie77,@iportion I'm...awake.  It's early in the morning. 
0,2201742494,Tue Jun 16 20:42:29 PDT 2009,NO_QUERY,TaraTesoriero,@thepatbrown Is there anyway i can get my hand on The Semester's old tracks? No more myspace downloads and lost all my music recently 
0,2302273937,Tue Jun 23 16:34:45 PDT 2009,NO_QUERY,SarahLGB,@ewaszolek   Sorry about your counselor..
4,2189655615,Tue Jun 16 00:33:55 PDT 2009,NO_QUERY,spooker8,@reneetan a song too ? 
4,1555934443,Sat Apr 18 21:07:26 PDT 2009,NO_QUERY,AquaAHH,"@sickathanavg yes, Lost! I knew you'd come around. "
0,1982708420,Sun May 31 11:44:47 PDT 2009,NO_QUERY,mrstessyman,@wyndwitch Guess what? my 8 year old has just returned from his dads and has swiped my Buzzz!  He was doing the whole mum pleeeaaassseee?!
4,1979395899,Sun May 31 02:51:58 PDT 2009,NO_QUERY,chelseatibayan,"@heysarahrose haha i was sober the whole night believe it or not!  yeah sure thaang. call me in the morning, trick ?"
0,2181874225,Mon Jun 15 12:24:56 PDT 2009,NO_QUERY,kitykity,@CubanaLAF Dude it is going to be 100 DEGREES tomorrow. You are gonna fry from the heat... 
0,2062364892,Sat Jun 06 23:01:41 PDT 2009,NO_QUERY,wanderblah,@keeda awzm! i want pot rice now! 
0,1956442725,Thu May 28 21:53:20 PDT 2009,NO_QUERY,letgotoosoon,@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha i know you tired but we spent lost of money here just to see you 
0,2323914474,Thu Jun 25 01:48:41 PDT 2009,NO_QUERY,VarrenofFDMuk,@SaminaV Your up? And I aint been to bed yet... 
4,2050528044,Fri Jun 05 18:49:53 PDT 2009,NO_QUERY,leadingtothesea,sweeeeeet tea  and my gardenia tattoo have made me so happy
4,2067355970,Sun Jun 07 12:11:59 PDT 2009,NO_QUERY,alexaatweets,@thegatekeeper26 you're such a dirty little bitch! and I love you so fucking much  you have no fucking idea! hahaha
0,2245156641,Fri Jun 19 15:44:09 PDT 2009,NO_QUERY,AliGraysAnatomy,"@luvtheheaven I know... to me the point of the finale, the finale that made me cry for an hour, is officially lost.  I won't be watching."
0,2058510647,Sat Jun 06 15:05:09 PDT 2009,NO_QUERY,riztacular,Why does everyone have to be gay lately  where all the straight sexy people at.
4,1677275472,Sat May 02 01:15:32 PDT 2009,NO_QUERY,johngreenaway,Second that nice @MrsPBoutique's recommendation for NoFit State Circus if you're in Brighton. Or in Cardiff when they're back home 
0,2186244392,Mon Jun 15 18:33:45 PDT 2009,NO_QUERY,vodkatrina,this is the third time I'm going to be on a plane taking off today 
4,2175828253,Mon Jun 15 02:06:55 PDT 2009,NO_QUERY,isisproject,This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:06:54 CEST 2009
0,1967066112,Fri May 29 18:54:46 PDT 2009,NO_QUERY,kellyisakilla,I just cried @ dinner because my mom said she wouldn't let me buy blink tickets because she doesn't known where we'll be in August  fml.
0,2221087071,Thu Jun 18 04:40:14 PDT 2009,NO_QUERY,chelseaXm,"Its going to be like 30 and sunny today, and I'm stuck inside. Ugh  and of course since I'm off on the weekend its gonna rain!"
0,1751565074,Sat May 09 19:44:53 PDT 2009,NO_QUERY,kahseng,@hendrata01 didn't realize you delinked your account... 
0,2249676720,Fri Jun 19 22:47:41 PDT 2009,NO_QUERY,lonelyandroid,Im about to see general public!   Lonelyandroid ):
4,2058724622,Sat Jun 06 15:30:25 PDT 2009,NO_QUERY,leighleighsf,@danmartell This is so gr8! Way 2 inspire.  Setting up a kiva acct now. Hope all is well.
0,2062269974,Sat Jun 06 22:46:07 PDT 2009,NO_QUERY,Boss23,Maybe I should've called it a night you guys. Bad decision 
4,2018922933,Wed Jun 03 10:43:20 PDT 2009,NO_QUERY,jane__,@Vampire_Vicky I hate telling 
4,1883199774,Fri May 22 08:10:08 PDT 2009,NO_QUERY,faithsonshyne,Oi @skinnermike Your on TV here at the Mo...on Rage!~ Just thought You may be interested!~ ok ...as you were!~ ;) Smile 
0,2191137274,Tue Jun 16 04:36:28 PDT 2009,NO_QUERY,TenaciousDani,@DWslipsnhipsgrl Wish I could!  My husband is shaking his head no.  
4,2008965814,Tue Jun 02 14:56:21 PDT 2009,NO_QUERY,itsMalHynes,Dinner was really awesome  just finished cleaning and now i think ill go on the computer .
0,1976522407,Sat May 30 18:21:04 PDT 2009,NO_QUERY,ambericia, someone threw out a huge bag of clothes/shoes of mine in the garbage by mistake...so not happy!!! 
4,2061299064,Sat Jun 06 20:34:52 PDT 2009,NO_QUERY,AutobotBeta,@Dream_Scythe #TFARP -quite some time either. 
0,2003682361,Tue Jun 02 06:58:13 PDT 2009,NO_QUERY,macbella2,"@natneagle Aww Nat, that stinks. Then you have to put on a happy face for the kids.   Hormones playing a part?We women have it hard pfft!"
